can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,75.0,75.0,437738,0,0,0,0,0,2,0.0,0.4,0,Sebastiaan,0.0,345,False,Calf injury - 75% chance of playing,2025-08-10T23:00:06.493026Z,40,437738.jpg,0.0,False,Bornauw,0.1,False,,d,11,2,0,32,32,457,457,0.0,0.0,Bornauw,21.0,2025-07-01,1999-03-22,False,p437738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,289,113,285,113,227,79,305,115,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,613,172,297,102,297,102,554,199,0.0,0.0,0.0
True,True,,,113564,0,0,0,0,0,2,0.0,0.5,0,Sam,0.0,346,False,,,40,113564.jpg,0.0,False,Byram,0.3,False,,a,11,2,0,389,389,686,686,0.0,0.0,Byram,241.0,2023-08-05,1993-09-16,False,p113564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,260,95,256,95,196,59,276,97,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,582,152,268,84,268,84,331,119,0.0,0.0,0.0
True,True,,,243526,0,0,0,0,0,2,0.0,0.5,0,Gabriel,0.0,347,False,,,40,243526.jpg,0.0,False,Gudmundsson,2.8,False,,a,11,2,0,5263,5263,6365,6365,0.0,0.0,Gudmundsson,206.0,2025-07-08,1999-04-29,False,p243526,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,284,109,280,109,221,74,300,111,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,607,167,292,98,292,98,104,37,0.0,0.0,0.0
True,True,,,214225,0,0,0,0,0,2,0.0,0.5,0,Joe,0.0,348,False,,,40,214225.jpg,0.0,False,Rodon,2.2,False,,a,11,2,0,3081,3081,4538,4538,0.0,0.0,Rodon,244.0,2024-07-02,1997-10-22,False,p214225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,273,102,269,102,210,67,289,104,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,596,160,281,91,281,91,115,41,0.0,0.0,0.0
True,True,,,492368,0,0,0,0,0,2,0.0,0.5,0,Isaac,0.0,349,False,,,40,492368.jpg,0.0,False,Schmidt,0.2,False,,a,11,2,0,225,225,583,583,0.0,0.0,Schmidt,207.0,2024-08-30,1999-12-07,False,p492368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,315,125,312,126,256,94,331,127,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,644,189,324,115,324,115,371,134,0.0,0.0,0.0
True,True,,,427637,0,0,0,0,0,3,1.0,1.5,0,Brenden,0.0,350,False,,,55,427637.jpg,0.0,False,Aaronson,0.1,False,,a,11,2,0,263,263,454,454,0.0,0.0,Aaronson,229.0,2022-07-01,2000-10-22,False,p427637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,628,267,635,271,623,263,637,271,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,166,107,634,271,634,271,532,194,0.0,0.0,0.0
True,True,,,492859,0,0,0,0,0,3,1.0,1.5,0,Wilfried,0.0,351,False,,,55,492859.jpg,0.0,False,Gnonto,0.3,False,,a,11,2,0,539,539,2136,2136,0.0,0.0,Gnonto,106.0,2022-09-01,2003-11-05,False,p492859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,643,275,650,279,641,272,652,279,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,193,122,649,279,649,279,285,91,0.0,0.0,0.0
True,True,,,221399,0,0,0,0,0,3,1.0,1.5,0,Jack,0.0,352,False,,,55,221399.jpg,0.0,False,Harrison,0.1,False,,a,11,2,0,127,127,889,889,0.0,0.0,Harrison,241.0,2021-07-02,1996-11-20,False,p221399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,623,263,629,267,616,259,632,267,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,155,101,629,267,629,267,437,142,0.0,0.0,0.0
True,True,,,200617,0,0,0,0,0,3,1.0,1.5,0,Daniel,0.0,353,False,,,55,200617.jpg,0.0,False,James,0.5,False,,a,11,2,0,689,689,2672,2672,0.0,0.0,James,244.0,2021-08-31,1997-11-10,False,p200617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,618,261,623,264,608,255,627,265,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,143,93,624,265,624,265,247,80,0.0,0.0,0.0
True,True,,,199598,0,0,0,0,0,3,0.5,1.0,0,Ethan,0.0,354,False,,,50,199598.jpg,0.0,False,Ampadu,0.1,False,,a,11,2,0,160,160,462,462,0.0,0.0,Ampadu,244.0,2023-07-19,2000-09-14,False,p199598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,529,204,535,211,508,193,543,211,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,250,157,539,212,539,212,498,173,0.0,0.0,0.0
True,True,,,248937,0,0,0,0,0,3,0.5,1.0,0,Sam,0.0,355,False,,,50,248937.jpg,0.0,False,Greenwood,0.1,False,,a,11,2,0,306,306,762,762,0.0,0.0,Greenwood,241.0,2021-01-09,2002-01-26,False,p248937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,552,217,559,224,534,207,566,224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,287,179,562,225,562,225,486,165,0.0,0.0,0.0
True,True,,,486520,0,0,0,0,0,3,0.5,1.0,0,Ilia,0.0,356,False,,,50,486520.jpg,0.0,False,Gruev,0.0,False,,a,11,2,0,51,51,239,239,0.0,0.0,Gruev,34.0,2023-08-31,2000-05-06,False,p486520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,573,231,578,236,557,222,583,236,1.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,321,198,581,237,581,237,577,226,0.0,0.0,0.0
True,True,,,433952,0,0,0,0,0,3,0.5,1.0,0,Largie,0.0,357,False,,,50,433952.jpg,0.0,False,Ramazani,0.1,False,,a,11,2,0,56,56,280,280,0.0,0.0,Ramazani,21.0,2024-08-22,2001-02-27,False,p433952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,557,221,564,227,539,210,570,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,295,183,567,228,567,228,569,222,0.0,0.0,0.0
True,True,,,248056,0,0,0,0,0,3,0.5,1.0,0,Tanaka,0.0,358,False,,,50,248056.jpg,0.0,False,Ao,0.2,False,,a,11,2,0,428,428,1273,1273,0.0,0.0,Tanaka,108.0,2024-08-30,1998-09-10,False,p248056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,551,216,558,223,533,206,565,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,286,178,561,224,561,224,345,117,0.0,0.0,0.0
True,False,0.0,0.0,536119,0,0,0,0,0,3,0.0,0.0,0,Charlie,0.0,359,False,Has joined Doncaster Rovers on loan for the rest of the season.,2025-08-11T01:12:36.647868Z,45,536119.jpg,0.0,False,Crew,0.0,False,,u,11,2,0,0,0,233,233,0.0,0.0,Crew,244.0,2024-03-28,2006-06-15,False,p536119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,460,157,464,166,426,142,475,165,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,507,272,475,169,475,169,664,291,0.0,0.0,0.0
True,False,0.0,0.0,462635,0,0,0,0,0,3,0.0,0.0,0,Joe,0.0,360,False,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,45,462635.jpg,0.0,False,Gelhardt,0.0,False,,u,11,2,0,0,0,650,650,0.0,0.0,Gelhardt,241.0,2021-02-07,2002-05-04,False,p462635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,423,133,423,141,383,118,438,141,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,455,246,435,145,435,145,622,265,0.0,0.0,0.0
True,True,,,470294,0,0,0,0,0,3,0.0,0.5,0,Darko,0.0,361,False,,,45,470294.jpg,0.0,False,Gyabi,0.1,False,,a,11,2,0,378,378,487,487,0.0,0.0,Gyabi,241.0,2022-07-04,2004-02-18,False,p470294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,425,135,426,143,387,120,440,143,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,460,248,437,147,437,147,506,179,0.0,0.0,0.0
True,True,,,235826,0,0,0,0,0,4,0.7,1.2,0,Joël,0.0,362,False,,,55,235826.jpg,0.0,False,Piroe,2.0,False,,a,11,2,0,4258,4258,9186,9186,0.0,0.0,Piroe,152.0,2023-08-24,1999-08-02,False,p235826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,627,55,633,59,622,61,636,61,,,3.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,163,34,633,62,633,62,128,27,0.0,0.0,0.0
True,True,,,106617,0,0,0,0,0,4,0.4,0.9,0,Patrick,0.0,363,False,,,50,106617.jpg,0.0,False,Bamford,2.1,False,,a,11,2,0,6788,6788,11624,11624,0.0,0.0,Bamford,241.0,2018-07-31,1993-09-05,False,p106617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,519,42,523,46,492,48,533,48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,228,44,530,49,530,49,124,25,0.0,0.0,0.0
True,False,0.0,0.0,565297,0,0,0,0,0,4,0.0,0.0,0,Mateo,0.0,364,False,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,50,565297.jpg,0.0,False,Joseph Fernández-Regatillo,0.0,False,,u,11,2,0,0,0,735,735,0.0,0.0,Mateo Joseph,200.0,2022-11-04,2003-10-19,False,p565297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,591,49,595,53,575,55,600,55,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,347,52,598,56,598,56,633,71,0.0,0.0,0.0
True,True,,,174594,0,0,0,0,0,4,0.4,0.9,0,Lukas,0.0,365,False,,,50,174594.jpg,0.0,False,Nmecha,0.4,False,,a,11,2,0,1233,1233,2365,2365,0.0,0.0,Nmecha,80.0,2025-07-01,1998-12-14,False,p174594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,527,43,532,47,505,49,541,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,245,45,537,50,537,50,274,48,0.0,0.0,0.0
True,True,,,180135,0,0,0,0,0,3,0.5,1.0,0,Sean,0.0,493,False,,,50,180135.jpg,0.0,False,Longstaff,0.2,False,,a,11,2,0,259,259,859,859,0.0,0.0,Longstaff,241.0,2025-07-18,1997-10-30,False,p180135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,528,203,533,210,506,192,542,210,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,246,155,538,211,538,211,385,127,0.0,0.0,0.0
True,True,,,466525,0,0,0,0,0,3,0.5,1.0,0,Anton,0.0,660,False,,,50,466525.jpg,0.0,False,Stach,0.2,False,,a,11,2,0,383,383,859,859,0.0,0.0,Stach,80.0,2025-07-22,1998-11-15,False,p466525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,568,229,575,234,551,218,580,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,311,192,577,235,577,235,336,113,0.0,0.0,0.0
True,True,,,201595,0,0,0,0,0,1,1.3,1.8,0,Lucas Estella,0.0,665,False,,,45,201595.jpg,0.0,False,Perri,0.3,False,,a,11,2,0,638,638,917,917,0.0,0.0,Perri,30.0,2025-07-26,1997-12-10,False,p201595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,385,69,385,56,337,55,401,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,400,25,395,69,395,69,286,41,0.0,0.0,0.0
True,True,,,177815,0,0,0,0,0,4,0.7,1.2,0,Dominic,0.0,691,False,,,55,177815.jpg,0.0,False,Calvert-Lewin,0.0,False,,a,11,2,0,242,242,22,22,0.0,0.0,Calvert-Lewin,241.0,2025-08-15,1997-03-16,False,p177815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,613,52,618,56,603,58,622,58,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,136,31,619,59,619,59,681,74,0.0,0.0,0.0
True,True,,,116535,0,0,0,0,0,1,4.5,5.0,1,Alisson,1.0,366,False,,,55,116535.jpg,1.0,False,Becker,11.3,False,,a,12,14,1,11102,11102,54418,54418,0.2,0.2,A.Becker,30.0,2018-07-19,1992-10-02,False,p116535,90,0,0,0,2,0,0,0,0,0,1,0,8,13.6,0.0,0.0,1.4,2,7,0,0,1,0.00,0.01,0.01,1.70,112,15,610,79,593,79,192,15,,,,,,,0.0,1.0,0.01,0.01,1.7,2.0,122,2,212,17,212,17,35,5,1.0,0.0,0.0
True,True,,,449027,0,0,0,0,0,1,2.8,3.3,0,Giorgi,0.0,367,False,,,45,449027.jpg,0.0,False,Mamardashvili,0.4,False,,a,12,14,0,711,711,5736,5736,0.0,0.0,Mamardashvili,79.0,2024-08-27,2000-09-29,False,p449027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,416,73,415,60,374,59,431,73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,446,29,428,73,428,73,260,36,0.0,0.0,0.0
True,True,,,586268,0,0,0,0,0,1,1.5,2.0,0,Ármin,0.0,368,False,,,40,586268.jpg,0.0,False,Pécsi,0.1,False,,a,12,14,0,135,135,417,417,0.0,0.0,Pécsi,98.0,2025-06-07,2005-02-24,False,p586268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,347,62,344,46,289,45,363,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,680,80,356,61,356,61,516,73,0.0,0.0,0.0
True,True,,,155503,0,0,0,0,0,1,1.5,2.0,0,Freddie,0.0,369,False,,,40,155503.jpg,0.0,False,Woodman,0.1,False,,a,12,14,0,145,145,431,431,0.0,0.0,Woodman,241.0,2025-07-01,1997-03-04,False,p155503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,264,33,260,17,200,16,280,33,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,586,51,272,32,272,32,501,72,0.0,0.0,0.0
True,True,,,216094,0,0,0,0,0,2,4.5,5.0,1,Jeremie,1.0,370,False,,,60,216094.jpg,1.0,False,Frimpong,30.0,False,,a,12,14,1,38156,38156,169422,169422,0.2,0.2,Frimpong,152.0,2025-06-01,2000-12-10,False,p216094,59,0,0,0,0,0,0,0,0,0,0,0,8,5.4,1.3,2.0,0.9,3,1,1,4,1,0.01,0.01,0.02,0.81,175,77,169,56,164,49,215,79,,,,,,,0.02,0.0,0.02,0.04,1.24,0.0,97,4,235,79,235,79,6,1,1.53,0.0,6.1
True,True,,,544877,0,0,0,0,0,2,4.5,5.0,0,Milos,0.0,371,False,,,60,544877.jpg,0.0,False,Kerkez,6.4,False,,a,12,14,0,6588,6588,56136,56136,0.0,0.0,Kerkez,98.0,2025-06-26,2003-11-07,False,p544877,59,0,0,0,0,0,0,0,1,0,0,0,5,8.4,1.3,0.0,1.0,5,5,1,6,1,0.00,0.01,0.01,0.81,157,71,170,57,670,230,213,78,,,,,,,0.0,0.0,0.02,0.02,1.24,0.0,113,9,670,229,670,229,65,24,1.53,0.0,9.15
True,True,,,122798,0,0,0,0,0,2,4.5,5.0,0,Andrew,0.0,372,False,,,60,122798.jpg,0.0,False,Robertson,1.3,False,,a,12,14,0,1088,1088,10825,10825,0.0,0.0,Robertson,243.0,2017-07-21,1994-03-11,False,p122798,30,0,0,0,2,0,0,0,0,0,0,0,-3,5.4,4.1,2.0,1.2,2,0,0,2,0,0.00,0.04,0.04,0.89,174,76,122,37,162,48,207,75,4.0,,,,,,0.0,0.0,0.12,0.12,2.67,6.0,85,2,661,227,661,227,158,57,0.0,0.0,6.0
True,True,,,97032,0,0,0,0,0,2,4.5,5.0,3,Virgil,3.0,373,False,,,60,97032.jpg,3.0,False,van Dijk,23.9,False,,a,12,14,3,45949,45949,64067,64067,0.5,0.5,Virgil,152.0,2018-01-01,1991-07-08,False,p97032,90,0,0,0,2,0,0,0,0,0,0,0,11,49.4,0.9,25.0,7.5,20,4,1,21,1,0.18,0.01,0.19,1.70,9,2,187,68,30,4,22,3,,,3.0,,,,0.18,0.0,0.01,0.19,1.7,2.0,82,1,98,38,98,38,14,3,1.0,0.0,21.0
True,True,,,204716,0,0,0,0,0,2,3.8,4.3,1,Ibrahima,1.0,374,False,,,55,204716.jpg,1.0,False,Konaté,3.0,False,,a,12,14,1,9064,9064,20027,20027,0.2,0.2,Konaté,73.0,2021-07-01,1999-05-25,False,p204716,90,0,0,0,2,0,0,0,0,0,0,0,6,21.4,0.6,0.0,2.2,7,5,0,7,1,0.00,0.00,0.00,1.70,63,20,202,73,610,215,146,52,,,,,,,0.0,0.0,0.0,0.0,1.7,2.0,147,16,218,76,218,76,96,33,1.0,0.0,7.0
True,True,50.0,50.0,492777,0,0,0,0,0,2,1.6,1.8,0,Conor,0.0,375,False,Muscle injury - 50% chance of playing,2025-08-10T23:00:06.506922Z,50,492777.jpg,0.0,False,Bradley,0.1,False,,d,12,14,0,60,60,2360,2360,0.0,0.0,Bradley,242.0,2023-09-25,2003-07-09,False,p492777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,578,218,583,216,562,207,588,217,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,326,59,586,213,586,213,472,182,0.0,0.0,0.0
True,True,100.0,75.0,171287,0,0,0,0,0,2,3.1,2.7,1,Joe,1.0,376,False,,2025-08-10T23:00:06.519894Z,50,171287.jpg,1.0,False,Gomez,0.1,False,,a,12,14,1,480,480,677,677,0.2,0.2,Gomez,241.0,2015-06-20,1997-05-23,False,p171287,18,0,0,0,1,0,0,0,0,0,0,0,-1,2.4,0.4,0.0,0.3,1,1,0,1,0,0.00,0.00,0.00,0.21,214,85,215,79,501,194,250,88,,,,,,,0.0,0.0,0.0,0.0,1.05,5.0,241,36,201,72,201,72,504,189,0.0,0.0,5.0
True,True,,,214285,0,0,0,0,0,2,3.1,3.6,0,Konstantinos,0.0,377,False,,,50,214285.jpg,0.0,False,Tsimikas,0.1,False,,a,12,14,0,261,261,1389,1389,0.0,0.0,Tsimikas,83.0,2020-08-10,1996-05-12,False,p214285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,538,207,544,207,518,196,552,208,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,266,40,548,202,548,202,465,181,0.0,0.0,0.0
True,True,,,611926,0,0,0,0,0,2,1.5,2.0,0,Amara,0.0,378,False,,,40,611926.jpg,0.0,False,Nallo,0.1,False,,a,12,14,0,90,90,745,745,0.0,0.0,Nallo,241.0,2024-02-27,2006-11-18,False,p611926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,357,158,354,159,299,128,373,160,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,690,226,366,148,366,148,489,185,0.0,0.0,0.0
True,True,,,219937,0,0,0,0,0,2,1.5,2.0,0,Rhys,0.0,379,False,,,40,219937.jpg,0.0,False,Williams,0.2,False,,a,12,14,0,290,290,1147,1147,0.0,0.0,R.Williams,241.0,2020-09-23,2001-02-03,False,p219937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,275,103,271,103,212,68,291,105,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,598,161,283,92,283,92,409,158,0.0,0.0,0.0
True,True,,,489580,0,0,0,0,0,2,1.5,2.0,0,Calvin,0.0,380,False,,,40,489580.jpg,0.0,False,Ramsay,0.2,False,,a,12,14,0,303,303,1198,1198,0.0,0.0,Ramsay,243.0,2022-06-19,2003-07-31,False,p489580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,312,123,309,124,253,92,328,125,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,641,187,321,113,321,113,400,151,0.0,0.0,0.0
True,True,,,118748,0,0,0,0,0,3,4.5,5.0,8,Mohamed,8.0,381,False,,,145,118748.jpg,8.0,False,Salah,54.3,False,,a,12,14,8,72722,72722,53974,53974,0.6,0.6,M.Salah,63.0,2017-07-01,1992-06-15,False,p118748,90,1,0,0,2,0,0,0,0,0,0,1,36,49.0,33.8,51.0,13.4,1,9,0,10,1,0.26,0.11,0.37,1.70,10,3,15,13,5,1,4,2,,,4.0,,1.0,,0.26,0.0,0.11,0.37,1.7,2.0,1,1,29,7,29,7,2,2,1.0,0.0,10.0
True,True,,,494595,0,0,0,0,0,3,3.2,3.7,2,Florian,2.0,382,False,,,85,494595.jpg,2.0,False,Wirtz,31.0,False,,a,12,14,2,23173,23173,274914,274914,0.2,0.2,Wirtz,80.0,2025-06-20,2003-05-03,False,p494595,81,0,0,0,2,0,0,0,0,0,0,0,14,12.0,45.0,12.0,6.9,1,6,2,9,1,0.14,0.28,0.42,1.70,122,43,8,7,65,39,28,18,,,,,,,0.16,0.0,0.31,0.47,1.89,2.22,12,7,164,88,164,88,5,3,1.11,0.0,10.0
True,False,0.0,0.0,244731,0,0,0,0,0,3,0.0,0.0,0,Luis,0.0,383,False,Has joined Bayern Munch permanently.,2025-07-30T14:05:01.491481Z,80,244731.jpg,0.0,False,Díaz Marulanda,0.1,False,,u,12,14,0,0,0,3002,3002,0.0,0.0,Luis Díaz,48.0,2022-01-30,1997-01-13,False,p244731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,691,307,692,308,692,308,692,308,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,16,10,691,308,691,308,497,172,0.0,0.0,0.0
True,True,,,243298,0,0,0,0,0,3,3.0,3.5,7,Cody,7.0,384,False,,,75,243298.jpg,7.0,False,Gakpo,8.0,False,,a,12,14,7,75766,75766,29471,29471,0.9,0.9,Gakpo,152.0,2023-01-01,1999-05-07,False,p243298,90,1,0,0,2,0,0,0,0,0,0,0,34,48.2,39.6,46.0,13.4,1,6,1,8,1,0.20,0.44,0.64,1.70,11,4,13,11,8,4,3,1,,,,,2.0,,0.2,0.0,0.44,0.64,1.7,2.0,27,16,34,8,34,8,54,18,1.0,0.0,8.0
True,True,,,223541,0,0,0,0,0,3,2.7,3.2,6,Federico,6.0,385,False,,,65,223541.jpg,6.0,False,Chiesa,0.3,False,,a,12,14,6,4715,4715,1177,1177,0.9,0.9,Chiesa,106.0,2024-08-29,1997-10-25,False,p223541,8,1,0,0,0,0,0,0,0,0,0,0,29,35.2,0.3,17.0,5.3,0,0,1,1,0,0.16,0.00,0.16,0.00,20,9,225,119,54,33,45,30,,,,,,,1.8,0.0,0.0,1.8,0.0,0.0,57,39,60,16,60,16,332,112,0.0,0.0,11.25
True,True,,,243016,0,0,0,0,0,3,2.7,3.2,5,Alexis,5.0,386,False,,,65,243016.jpg,5.0,False,Mac Allister,1.8,False,,a,12,14,5,10760,10760,10190,10190,0.8,0.8,Mac Allister,10.0,2023-06-14,1998-12-24,False,p243016,71,0,1,0,1,0,0,0,0,0,0,0,27,27.4,15.2,11.0,5.4,1,2,3,6,1,0.03,0.02,0.05,1.49,42,15,60,41,67,40,42,27,1.0,,5.0,,3.0,,0.04,0.0,0.03,0.07,1.89,1.27,59,41,69,22,69,22,137,43,1.27,0.0,7.61
True,True,,,424876,0,0,0,0,0,3,2.7,3.2,2,Dominik,2.0,387,False,,,65,424876.jpg,2.0,False,Szoboszlai,2.0,False,,a,12,14,2,3941,3941,16683,16683,0.3,0.3,Szoboszlai,98.0,2023-07-02,2000-10-25,False,p424876,90,0,0,0,2,0,0,0,0,0,0,0,17,14.0,29.8,24.0,6.8,2,5,4,11,1,0.10,0.09,0.19,1.70,105,37,19,16,33,17,29,19,5.0,,2.0,,,,0.1,0.0,0.09,0.19,1.7,2.0,62,43,158,84,158,84,127,39,1.0,0.0,11.0
