first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Pascal,Struijk,DEF,35,1,1,2050,53,124.6,479.2,191.0,0,79.6,1,0.31,1.54
Illan,Meslier,GK,106,0,0,3384,79,0.0,1059.6,0.0,8,105.8,5,0.05,2.82
Jack,Harrison,MID,117,8,1,2638,68,582.1,569.0,647.0,12,179.0,3,0.1,3.99
Daniel,James,MID,91,4,5,2489,51,348.1,336.4,810.0,2,148.1,5,0.29,3.29
Héctor Junior,Firpo Adames,DEF,22,0,2,1709,49,287.0,310.0,139.0,4,73.5,1,0.58,1.16
Kristoffer,Klaesson,GK,2,0,0,35,0,0.0,25.4,0.0,0,2.5,0,0.0,0.0
Sam,Greenwood,FWD,15,0,2,231,5,45.0,51.6,34.0,0,13.0,0,0.0,0.0
Crysencio,Summerville,MID,6,0,0,126,1,32.0,18.6,36.0,0,8.6,0,0.0,0.0
Adam,Forshaw,MID,38,0,1,1526,41,195.3,217.2,119.0,0,53.3,2,0.29,2.24
Cody,Drameh,DEF,0,0,0,126,6,16.5,20.0,4.0,0,4.0,0,0.0,0.0
Charlie,Cresswell,DEF,4,0,0,140,4,0.6,29.2,4.0,0,3.3,0,0.0,0.0
Liam,McCarron,MID,1,0,0,9,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joe,Gelhardt,FWD,43,2,4,733,25,115.2,148.0,410.0,3,67.0,1,0.49,5.28
Nohan,Kenneh,MID,-1,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Stuart,McKinstry,MID,1,0,0,3,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0
Leo Fuhr,Hjelde,DEF,2,0,0,148,5,12.8,45.6,2.0,0,6.1,0,0.0,0.0
Lewis,Bate,MID,3,0,0,145,4,2.8,5.4,1.0,0,0.8,0,0.0,0.0
Jack,Jenkins,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kris,Moore,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Archie,Gray,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Milner,MID,38,0,1,844,6,327.8,229.2,74.0,1,63.2,4,0.21,4.05
Jordan,Henderson,MID,110,2,5,2592,22,644.7,478.6,247.0,9,136.8,15,0.1,3.82
Adrián,San Miguel del Castillo,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joel,Matip,DEF,170,3,3,2790,21,170.6,678.6,478.0,20,132.8,17,0.06,5.48
Thiago,Alcántara do Nascimento,MID,69,1,4,1527,7,410.1,394.6,274.0,3,108.2,11,0.12,4.07
Xherdan,Shaqiri,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alex,Oxlade-Chamberlain,MID,42,2,1,777,7,170.0,162.8,208.0,2,54.0,3,0.0,4.86
Roberto,Firmino,FWD,62,5,4,980,9,226.1,312.6,471.0,5,101.0,5,0.28,5.69
Virgil,van Dijk,DEF,183,3,3,3060,21,150.3,726.4,455.0,13,133.1,21,0.09,5.38
Sadio,Mané,MID,183,16,5,2818,24,592.5,763.2,1533.0,10,288.7,17,0.16,5.84
Alisson,Ramses Becker,GK,176,0,1,3240,24,10.0,688.0,0.0,15,69.8,20,0.0,4.89
Fabio Henrique,Tavares,MID,97,5,1,2311,18,282.2,501.8,310.0,7,109.4,15,0.27,3.78
Mohamed,Salah,MID,265,23,14,2758,22,874.1,1203.8,2091.0,29,417.0,17,0.03,8.65
Andrew,Robertson,DEF,186,3,11,2537,20,882.7,660.2,329.0,23,187.4,17,0.21,6.6
Divock,Origi,FWD,22,3,0,126,0,6.6,104.6,165.0,3,27.4,0,0.0,0.0
Takumi,Minamino,MID,28,3,0,178,1,33.8,117.4,104.0,2,25.4,0,0.0,0.0
Trent,Alexander-Arnold,DEF,208,2,12,2853,22,1362.8,837.2,478.0,32,268.1,18,0.06,6.56
Joseph,Gomez,DEF,22,0,1,330,3,64.0,76.6,13.0,2,15.4,2,0.55,6.0
Naby,Keita,MID,65,3,2,1169,6,229.6,295.8,232.0,4,75.9,8,0.23,5.0
Diogo,Jota,MID,175,15,7,2357,19,535.5,734.8,1327.0,8,258.8,14,0.11,6.68
Nathaniel,Phillips,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Caoimhin,Kelleher,GK,8,0,0,180,2,0.0,46.2,0.0,0,4.6,1,0.0,0.0
Ibrahima,Konaté,DEF,33,0,0,990,10,19.7,197.4,20.0,0,23.7,4,0.18,3.0
Curtis,Jones,MID,40,1,1,849,9,179.7,156.4,171.0,3,50.8,4,0.0,4.24
Konstantinos,Tsimikas,DEF,42,0,2,874,6,401.1,214.4,141.0,2,75.8,4,0.31,4.32
Neco,Williams,DEF,4,0,1,7,0,11.1,18.2,2.0,0,3.1,0,0.0,0.0
Rhys,Williams,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Davies,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harvey,Elliott,MID,12,0,0,344,2,133.5,43.2,102.0,0,27.9,2,0.0,3.14
Ben,Woodburn,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyler,Morton,MID,1,0,0,65,1,2.4,2.8,0.0,0,0.6,0,0.0,0.0
Kaide,Gordon,MID,1,0,0,8,0,0.6,4.0,9.0,0,1.4,0,0.0,0.0
Conor,Bradley,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Owen,Beck,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marcelo,de Araújo Pitaluga Filho,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jarell,Quansah,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Luis,Díaz,MID,64,4,3,957,4,245.6,273.8,530.0,6,105.1,6,0.0,6.02
Jack,Grealish,MID,86,3,3,1910,8,730.6,394.4,923.0,2,204.8,15,0.14,4.05
Kyle,Walker,DEF,85,0,2,1755,14,247.8,274.2,110.0,5,63.2,10,0.05,4.36
Ilkay,Gündogan,MID,124,8,5,1851,10,612.0,484.0,728.0,10,182.6,14,0.05,6.03
Kevin,De Bruyne,MID,196,15,8,2196,22,1147.6,973.4,845.0,33,296.8,13,0.08,8.03
John,Stones,DEF,70,1,0,1117,6,65.9,204.6,110.0,4,38.0,9,0.0,5.64
Benjamin,Mendy,DEF,3,0,0,78,1,29.1,15.2,2.0,1,4.6,0,0.0,0.0
Riyad,Mahrez,MID,135,11,7,1485,14,603.3,609.6,814.0,12,202.3,7,0.0,8.18
Raheem,Sterling,MID,163,13,7,2121,17,588.2,709.8,1184.0,15,248.4,13,0.04,6.92
João Pedro Cavaco,Cancelo,DEF,201,1,11,3227,25,750.1,778.6,797.0,27,232.8,19,0.2,5.61
Ederson,Santana de Moraes,GK,155,0,0,3330,26,0.0,556.0,0.0,4,55.6,20,0.08,4.19
Nathan,Aké,DEF,54,2,0,919,3,58.9,245.0,75.0,0,37.9,5,0.0,5.29
Aymeric,Laporte,DEF,160,4,2,2830,24,197.4,641.0,331.0,8,116.7,18,0.19,5.09
Zack,Steffen,GK,7,0,0,90,0,0.0,23.0,0.0,1,2.3,1,0.0,0.0
Bernardo Mota,Veiga de Carvalho e Silva,MID,155,8,8,2856,23,849.7,729.6,950.0,15,253.5,16,0.19,4.88
Rúben Santos,Gato Alves Dias,DEF,141,2,5,2401,18,225.2,581.2,268.0,12,107.6,14,0.19,5.29
Gabriel Fernando,de Jesus,FWD,120,8,8,1871,15,508.4,563.6,1075.0,16,214.6,11,0.05,5.77
Oleksandr,Zinchenko,DEF,59,0,4,1044,9,256.6,234.2,103.0,4,59.5,5,0.0,5.09
Phil,Foden,MID,137,9,6,2125,16,670.4,563.2,920.0,11,215.7,13,0.04,5.8
Rodrigo,Hernandez,MID,127,7,2,2884,22,525.5,716.6,435.0,9,168.1,17,0.16,3.96
Ferran,Torres,MID,26,2,1,303,1,30.0,88.6,204.0,2,32.3,3,0.0,7.72
Fernando,Luiz Rosa,MID,45,2,1,956,12,172.9,220.8,147.0,2,54.2,3,0.09,4.24
Cole,Palmer,MID,9,0,1,121,0,30.8,11.0,60.0,0,10.2,1,0.0,0.0
Samuel,Edozie,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tommy,Doyle,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Scott,Carson,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Luke,Mbete,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joshua,Wilson-Esbrand,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Romeo,Lavia,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cieran,Slicker,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,McAtee,MID,2,0,0,18,0,0.2,0.0,0.0,0,0.0,0,0.0,0.0
Conrad,Egan-Riley,DEF,1,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0
Kayky da Silva,Chagas,FWD,1,0,0,6,0,0.3,0.0,0.0,0,0.0,0,0.0,0.0
Liam,Delap,FWD,1,0,0,8,0,0.0,0.0,2.0,0,0.1,0,0.0,0.0
Edinson,Cavani,FWD,34,2,1,760,10,73.7,109.0,283.0,2,46.7,1,0.0,4.03
David,de Gea,GK,132,0,0,3420,57,0.3,947.2,0.0,7,94.2,8,0.0,3.47
Nemanja,Matic,MID,52,0,4,1375,26,216.9,302.6,45.0,3,56.5,2,0.2,3.4
Paul,Pogba,MID,65,1,9,1347,22,355.1,332.6,328.0,6,101.4,2,0.53,4.34
Harry,Maguire,DEF,69,1,0,2513,43,75.9,560.8,314.0,4,95.1,7,0.29,2.47
Frederico,Rodrigues de Paula Santos,MID,93,4,5,2026,31,390.2,583.4,201.0,8,117.5,7,0.22,4.13
Luke,Shaw,DEF,46,0,3,1600,24,586.1,292.0,54.0,3,93.3,3,0.45,2.59
Jesse,Lingard,MID,29,2,0,354,13,109.5,115.8,102.0,1,32.7,0,0.25,7.37
Bruno Miguel,Borges Fernandes,MID,151,10,7,3110,54,1275.5,901.0,853.0,15,303.3,8,0.29,4.37
Anthony,Martial,FWD,14,1,0,207,3,17.5,40.4,91.0,2,14.6,0,0.0,0.0
Alex Nicolao,Telles,DEF,67,0,4,1658,26,437.3,382.4,95.0,6,91.5,5,0.05,3.64
Dean,Henderson,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marcus,Rashford,MID,63,4,2,1224,28,155.4,233.8,406.0,0,79.4,2,0.15,4.63
Axel,Tuanzebe,DEF,14,0,0,505,10,1.1,71.2,43.0,0,11.5,1,0.18,2.5
Victor,Lindelöf,DEF,66,0,2,2353,47,75.4,433.2,66.0,4,57.6,6,0.15,2.52
Scott,McTominay,MID,68,1,2,2386,37,311.8,463.4,258.0,2,103.4,8,0.34,2.56
Eric,Bailly,DEF,2,0,0,216,4,1.0,36.0,0.0,0,3.7,0,0.0,0.0
Aaron,Wan-Bissaka,DEF,41,0,0,1793,35,237.0,371.8,123.0,3,73.3,3,0.1,2.06
Mason,Greenwood,MID,71,5,2,1269,18,266.1,292.2,516.0,7,107.3,3,0.07,5.04
Juan,Mata,MID,10,0,0,230,4,52.1,31.0,57.0,0,14.0,1,0.0,0.0
Jadon,Sancho,MID,91,3,4,1894,28,596.7,363.2,549.0,9,150.9,6,0.0,4.32
Tom,Heaton,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
José Diogo,Dalot Teixeira,DEF,54,0,0,1797,29,282.2,404.0,124.0,5,80.9,5,0.2,2.7
Andreas,Pereira,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Anthony,Elanga,MID,59,2,3,1208,17,168.2,199.8,297.0,2,66.6,4,0.0,4.4
Raphaël,Varane,DEF,75,1,1,1829,22,60.0,402.4,119.0,9,58.5,5,0.0,3.69
Cristiano Ronaldo,dos Santos Aveiro,FWD,159,18,3,2454,41,421.9,800.4,1535.0,29,274.6,8,0.29,5.83
Phil,Jones,DEF,4,0,0,161,3,1.6,53.0,0.0,0,5.5,0,0.0,0.0
Amad,Diallo,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Hannibal,Mejbri,MID,1,0,0,67,2,0.6,0.0,0.0,0,0.0,0,0.0,0.0
Alejandro,Garnacho Ferreyra,MID,2,0,0,12,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Shola,Shoretire,MID,1,0,0,15,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Álvaro,Fernández,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Charlie,Savage,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joseph,Willock,MID,79,2,3,2037,37,243.2,320.4,449.0,3,101.3,6,0.0,3.49
Matt,Targett,DEF,101,1,2,2871,47,623.8,567.4,184.0,7,137.6,9,0.09,3.17
Dan,Burn,DEF,92,1,1,2461,30,83.7,569.8,264.0,6,91.6,9,0.29,3.36
Chris,Wood,FWD,91,5,0,2694,41,265.3,270.6,784.0,8,130.1,6,0.03,3.04
Jonjo,Shelvey,MID,63,2,1,1981,30,246.7,320.8,156.0,6,72.6,6,0.27,2.86
Matt,Ritchie,DEF,20,0,2,1333,37,420.1,225.0,92.0,0,73.9,0,0.34,1.35
Ciaran,Clark,DEF,14,0,1,1012,27,49.9,189.2,95.0,1,33.1,0,0.27,1.25
Karl,Darlow,GK,20,0,0,720,15,0.0,157.0,0.0,3,15.8,0,0.12,2.5
Martin,Dubravka,GK,96,0,0,2340,35,10.0,566.4,0.0,9,57.7,8,0.04,3.69
Callum,Wilson,FWD,75,8,0,1386,32,116.0,248.8,434.0,14,78.2,3,0.26,4.87
Jeff,Hendrick,MID,8,1,0,69,3,12.1,38.8,9.0,0,6.0,0,0.0,0.0
Ryan,Fraser,MID,78,2,5,1459,23,428.1,250.2,324.0,8,99.2,5,0.19,4.81
Jamaal,Lascelles,DEF,47,1,1,2055,44,46.4,399.8,276.0,2,71.9,3,0.22,2.06
Dwight,Gayle,FWD,7,0,0,34,0,24.2,4.2,13.0,0,4.1,0,0.0,0.0
Paul,Dummett,DEF,7,0,0,197,1,1.9,24.2,0.0,0,2.6,1,0.0,0.0
Javier,Manquillo,DEF,38,1,3,1258,27,65.4,244.2,64.0,0,37.7,1,0.36,2.72
Emil,Krafth,DEF,58,0,1,1636,20,102.7,270.4,54.0,3,42.9,6,0.28,3.19
Jacob,Murphy,MID,62,1,4,1457,35,280.2,261.6,275.0,0,81.4,2,0.25,3.83
Fabian,Schär,DEF,88,2,2,2158,32,115.9,465.2,234.0,10,81.7,6,0.17,3.67
Isaac,Hayden,MID,28,1,0,1000,25,33.6,187.6,66.0,3,28.3,0,0.45,2.52
Allan,Saint-Maximin,FWD,116,5,7,2804,54,649.7,554.8,841.0,15,204.9,9,0.19,3.72
Miguel,Almirón,MID,59,1,0,1706,32,234.7,224.6,343.0,0,80.5,6,0.11,3.11
Sean,Longstaff,MID,48,1,1,1458,29,114.8,230.4,93.0,1,44.0,2,0.06,2.96
Joelinton Cássio,Apolinário de Lira,FWD,83,4,2,2554,46,386.4,529.6,583.0,7,149.5,7,0.28,2.92
Jamal,Lewis,DEF,10,0,0,261,4,13.8,39.4,2.0,0,5.6,1,0.0,0.0
Matthew,Longstaff,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Federico,Fernández,DEF,11,0,1,521,12,13.8,129.4,69.0,0,21.2,0,0.0,1.9
Freddie,Woodman,GK,9,0,0,360,12,0.0,89.4,0.0,0,9.0,0,0.0,2.25
Mark,Gillespie,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joe,White,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Elliot,Anderson,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kieran,Trippier,DEF,28,2,0,429,5,121.7,146.2,14.0,3,28.3,1,0.0,5.87
Bruno,Guimarães Rodriguez Moura,MID,67,5,1,1031,13,188.8,385.4,301.0,11,87.7,4,0.35,5.85
Lucas,De Bolle,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Billy,Gilmour,MID,49,0,1,1852,52,458.7,280.2,134.0,1,87.2,2,0.1,2.38
Brandon,Williams,DEF,36,0,1,2119,52,289.3,371.0,80.0,4,74.5,2,0.34,1.53
Michael,McGovern,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tim,Krul,GK,90,0,0,2610,62,13.4,749.8,0.0,11,76.4,5,0.03,3.1
Teemu,Pukki,FWD,142,11,3,3253,79,355.7,527.4,1049.0,19,193.2,6,0.11,3.93
Marco,Stiepermann,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lukas,Rupp,MID,23,0,0,759,16,129.6,89.4,115.0,0,33.3,0,0.0,2.73
Kenny,McLean,MID,69,1,0,2707,62,184.9,346.6,355.0,0,88.8,6,0.1,2.29
Grant,Hanley,DEF,71,1,0,2897,70,73.4,746.6,220.0,4,104.1,6,0.06,2.21
Onel,Hernández,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sam,Byram,DEF,20,0,0,1023,27,57.9,213.0,121.0,0,39.3,2,0.26,1.76
Jordan,Hugill,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kieran,Dowell,MID,41,1,1,905,24,243.3,133.8,80.0,1,45.4,2,0.0,4.08
Christoph,Zimmermann,DEF,0,0,0,156,8,0.5,19.8,7.0,0,2.8,0,0.0,0.0
Todd,Cantwell,MID,10,0,0,438,15,48.5,34.4,20.0,0,10.3,0,0.41,2.05
Max,Aarons,DEF,55,0,2,2879,69,315.2,497.0,166.0,2,97.4,4,0.25,1.72
Jacob,Sørensen,DEF,9,0,0,600,18,12.2,104.6,86.0,0,20.4,0,0.0,1.35
Przemyslaw,Placheta,MID,18,0,0,499,12,77.2,61.0,139.0,0,27.9,1,0.18,3.25
Adam,Idah,FWD,36,1,2,617,11,84.0,120.2,187.0,3,38.5,1,0.0,5.25
Josh,Martin,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Andrew,Omobamidele,DEF,14,1,0,381,9,5.7,126.4,35.0,3,16.8,0,0.24,3.31
Angus,Gunn,GK,31,0,0,810,22,0.0,305.4,0.0,3,30.6,1,0.0,3.44
Milot,Rashica,MID,70,1,2,2228,56,488.5,286.8,437.0,0,121.4,4,0.0,2.83
Ben,Gibson,DEF,53,0,0,2494,57,46.7,549.8,139.0,0,73.8,6,0.14,1.91
Dimitris,Giannoulis,DEF,39,0,1,1165,27,131.1,255.2,51.0,2,43.8,4,0.15,3.01
Pierre,Lees-Melou,MID,70,1,2,2261,55,377.2,357.0,239.0,1,97.1,5,0.2,2.79
Bali,Mumba,DEF,0,0,0,45,3,3.3,9.6,0.0,0,1.3,0,0.0,0.0
Joshua,Sargent,FWD,60,2,2,1566,33,166.7,189.0,323.0,3,68.0,4,0.06,3.45
Christos,Tzolis,MID,16,0,0,326,9,97.0,38.6,107.0,0,24.1,0,0.0,4.42
Ozan,Kabak,DEF,18,0,0,923,25,23.9,166.2,65.0,0,25.6,2,0.2,1.76
Mathias,Normann,MID,52,1,2,1643,40,208.2,273.0,111.0,3,58.9,4,0.33,2.85
Jonathan,Tomkinson,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jonathan,Rowe,MID,16,0,1,208,5,62.1,42.0,48.0,0,15.2,0,0.0,0.0
Thomas,Dickson-Peters,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jon,McCracken,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Liam,Gibbs,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Abu,Kamara,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tony,Springett,MID,3,0,0,140,6,21.7,14.4,27.0,0,6.3,0,0.0,0.0
Theo,Walcott,MID,12,0,0,376,8,19.2,13.6,70.0,0,9.7,0,0.0,2.87
Fraser,Forster,GK,57,0,0,1710,35,0.0,559.8,0.0,6,56.2,3,0.05,3.0
Alex,McCarthy,GK,55,0,0,1530,27,10.0,320.2,0.0,3,33.1,5,0.06,3.24
Oriol,Romeu Vidal,MID,88,2,2,2890,52,521.5,527.4,247.0,6,129.8,7,0.28,2.74
Nathan,Redmond,MID,79,1,6,1827,33,506.7,330.4,289.0,6,112.6,4,0.0,3.89
Jack,Stephens,DEF,12,0,0,810,19,47.7,176.0,6.0,0,23.1,1,0.33,1.33
Stuart,Armstrong,MID,57,2,1,1465,30,363.7,249.4,369.0,3,98.2,3,0.06,3.5
James,Ward-Prowse,MID,159,10,5,3215,65,1159.6,933.6,394.0,21,248.9,7,0.11,4.45
Kyle,Walker-Peters,DEF,82,1,3,2630,49,364.1,465.2,423.0,7,124.9,6,0.17,2.81
Jan,Bednarek,DEF,94,4,0,2629,52,88.1,699.6,321.0,15,111.2,7,0.34,3.22
Daniel,N'Lundulu,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Che,Adams,FWD,103,7,4,2034,40,337.0,425.8,800.0,11,156.4,5,0.0,4.56
Nathan,Tella,MID,29,0,2,802,18,102.2,79.4,138.0,0,31.7,1,0.22,3.25
William,Smallbone,MID,5,0,0,132,5,15.7,7.2,8.0,0,3.1,0,0.0,0.0
Michael,Obafemi,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ibrahima,Diallo,MID,44,0,3,1016,21,209.6,177.6,79.0,3,46.6,1,0.09,3.9
Moussa,Djenepo,MID,13,0,0,452,10,87.0,45.2,126.0,0,25.8,1,0.6,2.59
Mohammed,Salisu,DEF,58,0,0,2971,58,132.3,720.0,330.0,4,117.9,6,0.27,1.76
Romain,Perraud,DEF,38,0,1,1621,33,152.7,195.2,178.0,1,52.4,3,0.17,2.11
Tino,Livramento,DEF,80,1,2,2200,42,327.4,437.2,221.0,7,98.8,7,0.08,3.27
Mohamed,Elyounoussi,MID,90,4,3,2039,35,331.1,379.8,719.0,6,142.8,8,0.18,3.97
Armando,Broja,FWD,92,6,2,1969,37,159.2,280.2,720.0,11,115.6,5,0.09,4.21
Shane,Long,FWD,19,1,0,300,5,29.2,57.8,169.0,0,25.5,0,0.3,5.7
Adam,Armstrong,FWD,57,2,3,1409,31,173.9,179.2,567.0,3,91.3,4,0.06,3.64
