first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Maxwel,Cornet,MID,13,1,0,109,3,48.4,44.0,54.0,0,14.6,0,0.0,0.0
Vladimír,Coufal,DEF,85,0,7,3135,70,500.0,661.6,92.0,9,125.6,4,0.17,2.44
Conor,Coventry,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Aaron,Cresswell,DEF,10,0,0,431,11,77.2,58.8,2.0,0,13.9,0,0.21,2.09
Flynn,Downes,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Emerson,Palmieri dos Santos,DEF,82,1,4,3138,67,400.2,649.0,168.0,8,121.8,5,0.29,2.35
Lukasz,Fabianski,GK,24,0,0,721,21,0.0,245.6,0.0,1,24.6,1,0.0,3.0
Pablo,Fornals Malla,MID,19,0,0,418,9,75.5,64.2,79.0,0,21.9,1,0.0,4.09
Danny,Ings,FWD,36,1,2,389,10,64.4,82.4,125.0,4,27.1,0,0.23,8.33
Ben,Johnson,DEF,17,0,0,538,16,22.5,84.6,38.0,0,14.7,1,0.17,2.84
Thilo,Kehrer,DEF,2,0,0,19,1,0.7,8.6,0.0,0,0.9,0,0.0,0.0
Divin,Mubama,FWD,5,0,0,75,2,2.4,0.2,5.0,0,0.8,0,0.0,0.0
Lucas,Tolentino Coelho de Lima,MID,100,4,6,2627,52,722.3,570.6,343.0,7,163.7,4,0.34,3.43
Gianluca,Scamacca,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tomáš,Souček,MID,116,7,2,2867,64,262.5,751.6,488.0,9,150.3,5,0.22,3.64
Nikola,Vlašić,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kurt,Zouma,DEF,76,3,0,2838,63,55.1,636.8,227.0,6,92.0,3,0.1,2.41
Angelo,Ogbonna,DEF,19,0,0,634,14,2.2,131.0,10.0,0,14.4,2,0.14,2.7
Edson,Álvarez Velázquez,MID,62,1,1,2375,45,193.1,545.8,89.0,3,82.7,5,0.42,2.35
Joseph,Anang,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Ward-Prowse,MID,146,7,7,3000,65,1023.5,831.0,324.0,19,217.5,5,0.12,4.38
Konstantinos,Mavropanos,DEF,40,1,0,1500,27,41.9,300.2,112.0,3,45.3,3,0.12,2.4
Mohammed,Kudus,MID,137,8,9,2485,61,472.9,667.2,566.0,13,170.8,3,0.22,4.96
Lewis,Orford,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kaelan,Casey,DEF,1,0,0,1,0,0.0,2.0,0.0,0,0.2,0,0.0,0.0
Oliver,Scarles,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Callum,Marshall,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
George,Earthy,MID,8,1,0,33,0,2.0,32.8,33.0,0,6.9,0,0.0,0.0
Tommy,Doyle,MID,38,0,0,1209,24,173.7,198.4,55.0,0,42.7,3,0.15,2.83
Rayan,Aït-Nouri,DEF,77,2,3,2327,43,376.9,448.4,253.0,6,107.7,3,0.27,2.98
Daniel,Bentley,GK,18,0,0,382,7,0.0,70.8,0.0,1,7.1,2,0.0,4.24
Bendegúz,Bolla,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Hugo,Bueno López,DEF,29,0,0,727,16,122.1,139.4,30.0,0,29.0,2,0.12,3.59
Francisco Jorge,Tomás Oliveira,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Luke,Cundle,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Craig,Dawson,DEF,69,1,1,2209,38,108.6,611.8,222.0,6,94.4,6,0.29,2.81
Fábio,Silva,FWD,8,0,0,259,8,51.6,25.2,93.0,0,16.9,1,0.0,0.0
Gonçalo Manuel,Ganchinho Guedes,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joe,Hodge,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ki-Jana,Hoever,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Hwang,Hee-chan,MID,125,12,3,2116,37,259.9,534.2,614.0,10,140.7,3,0.26,5.32
João Victor,Gomes da Silva,MID,75,2,2,2646,51,372.3,493.2,196.0,3,106.1,4,0.37,2.55
Jonathan,Castro Otto,DEF,1,0,0,4,0,0.0,5.0,0.0,0,0.5,0,0.0,0.0
Bruno,Cavaco Jordão,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Sasa,Kalajdzic,FWD,24,2,0,158,2,48.7,94.0,66.0,4,20.7,1,0.0,0.0
Max,Kilman,DEF,82,2,0,3420,65,233.1,853.6,212.0,3,130.2,5,0.18,2.16
Tom,King,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mario,Lemina,MID,95,4,1,2969,55,333.6,621.6,470.0,13,142.7,4,0.33,2.88
Pedro,Lomba Neto,MID,86,2,11,1516,27,599.2,371.4,389.0,8,135.5,3,0.24,5.11
Daniel,Castelo Podence,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
José,Malheiro de Sá,GK,107,0,1,3037,58,11.0,1003.4,0.0,8,101.6,4,0.03,3.17
Pablo,Sarabia,MID,99,4,7,1737,27,795.3,469.2,418.0,8,168.4,6,0.26,5.13
Matija,Šarkić,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nélson,Cabral Semedo,DEF,63,0,2,3084,62,395.7,508.8,165.0,0,107.2,5,0.32,1.84
Toti António,Gomes,DEF,82,1,4,2771,49,117.7,550.0,167.0,6,83.7,4,0.23,2.66
Boubacar,Traoré,MID,25,0,0,802,23,106.5,114.4,27.0,0,25.2,0,0.45,2.81
Matheus,Santos Carneiro Da Cunha,FWD,135,12,7,2438,46,409.8,786.0,872.0,15,206.4,6,0.33,4.98
Matt,Doherty,DEF,41,1,0,1136,21,168.1,237.8,122.0,1,52.9,1,0.16,3.25
Santiago,Bueno,DEF,13,0,0,819,18,27.1,173.8,2.0,0,20.3,0,0.11,1.43
Enso,González,MID,1,0,0,1,0,0.8,0.2,0.0,0,0.1,0,0.0,0.0
Nathan,Fraser,FWD,7,0,0,183,3,29.2,22.4,36.0,0,8.6,1,0.0,0.0
Jean-Ricner,Bellegarde,MID,45,2,2,948,24,170.1,189.8,163.0,1,52.2,0,0.09,4.27
Matthew,Whittingham,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tawanda,Chirewa,MID,8,0,0,138,2,24.7,22.0,21.0,0,6.6,0,0.0,0.0
Justin,Hubner,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Owen,Hesketh,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ty,Barnett,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harvey,Griffiths,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Yerson,Mosquera,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Noha,Lemina,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Wesley,Okoduwa,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Leon,Chiwome,FWD,5,0,0,173,4,1.2,7.8,13.0,0,2.2,0,0.0,0.0
Fletcher,Holman,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Temple,Ojinnaka,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
